Cleaned data: 787920 -> 609679 rows. Saved: v2/results/cleaned.csv
Samples -> train: 10331, val: 1295, test: 1357

Train samples (show 5):
  [0] TurbID=1, start_idx=14, hist=(2020-01-01 16:00:00~2020-01-02 15:00:00), pred=(2020-01-02 16:00:00~2020-01-03 15:00:00)
Epoch 162/400 train_mse_scaled=0.034861 val_mae=116.168 val_rmse=156.207 test_mae=134.257 test_rmse=178.429 tf=0.68 lr=9.76563e-07
Epoch 163/400 train_mse_scaled=0.034187 val_mae=116.006 val_rmse=156.165 test_mae=134.152 test_rmse=178.466 tf=0.67 lr=9.76563e-07
Epoch 164/400 train_mse_scaled=0.036588 val_mae=116.162 val_rmse=156.130 test_mae=134.220 test_rmse=178.334 tf=0.67 lr=4.88281e-07
Epoch 165/400 train_mse_scaled=0.034468 val_mae=116.072 val_rmse=156.067 test_mae=134.220 test_rmse=178.354 tf=0.67 lr=4.88281e-07
Epoch 166/400 train_mse_scaled=0.038654 val_mae=116.180 val_rmse=156.083 test_mae=134.178 test_rmse=178.222 tf=0.67 lr=4.88281e-07
Epoch 167/400 train_mse_scaled=0.037665 val_mae=116.243 val_rmse=156.040 test_mae=134.111 test_rmse=178.053 tf=0.67 lr=4.88281e-07
Epoch 168/400 train_mse_scaled=0.037482 val_mae=116.198 val_rmse=155.962 test_mae=134.043 test_rmse=177.933 tf=0.66 lr=4.88281e-07
Epoch 169/400 train_mse_scaled=0.038023 val_mae=116.005 val_rmse=155.885 test_mae=133.869 test_rmse=177.881 tf=0.66 lr=4.88281e-07
Epoch 170/400 train_mse_scaled=0.035615 val_mae=115.958 val_rmse=155.865 test_mae=133.771 test_rmse=177.812 tf=0.66 lr=4.88281e-07
Epoch 171/400 train_mse_scaled=0.036274 val_mae=115.911 val_rmse=155.893 test_mae=133.689 test_rmse=177.783 tf=0.66 lr=4.88281e-07
Epoch 172/400 train_mse_scaled=0.037838 val_mae=115.961 val_rmse=155.843 test_mae=133.711 test_rmse=177.701 tf=0.66 lr=4.88281e-07
Epoch 173/400 train_mse_scaled=0.037573 val_mae=115.896 val_rmse=155.745 test_mae=133.653 test_rmse=177.610 tf=0.65 lr=4.88281e-07
Epoch 174/400 train_mse_scaled=0.037192 val_mae=115.863 val_rmse=155.754 test_mae=133.539 test_rmse=177.530 tf=0.65 lr=4.88281e-07
Epoch 175/400 train_mse_scaled=0.037560 val_mae=115.839 val_rmse=155.777 test_mae=133.505 test_rmse=177.551 tf=0.65 lr=4.88281e-07
Epoch 176/400 train_mse_scaled=0.035918 val_mae=115.712 val_rmse=155.720 test_mae=133.469 test_rmse=177.580 tf=0.65 lr=4.88281e-07
Epoch 177/400 train_mse_scaled=0.037417 val_mae=115.596 val_rmse=155.663 test_mae=133.478 test_rmse=177.644 tf=0.65 lr=4.88281e-07
Epoch 178/400 train_mse_scaled=0.037443 val_mae=115.844 val_rmse=155.746 test_mae=133.627 test_rmse=177.619 tf=0.64 lr=4.88281e-07
Epoch 179/400 train_mse_scaled=0.037711 val_mae=115.795 val_rmse=155.766 test_mae=133.544 test_rmse=177.610 tf=0.64 lr=4.88281e-07
Epoch 180/400 train_mse_scaled=0.037410 val_mae=115.814 val_rmse=155.745 test_mae=133.573 test_rmse=177.603 tf=0.64 lr=4.88281e-07
Epoch 181/400 train_mse_scaled=0.039790 val_mae=115.864 val_rmse=155.718 test_mae=133.584 test_rmse=177.527 tf=0.64 lr=4.88281e-07
Epoch 182/400 train_mse_scaled=0.038712 val_mae=115.806 val_rmse=155.641 test_mae=133.524 test_rmse=177.449 tf=0.64 lr=2.44141e-07
Epoch 183/400 train_mse_scaled=0.038377 val_mae=115.749 val_rmse=155.591 test_mae=133.474 test_rmse=177.404 tf=0.63 lr=2.44141e-07
Epoch 184/400 train_mse_scaled=0.038018 val_mae=115.700 val_rmse=155.567 test_mae=133.406 test_rmse=177.360 tf=0.63 lr=2.44141e-07
Epoch 185/400 train_mse_scaled=0.037384 val_mae=115.600 val_rmse=155.540 test_mae=133.341 test_rmse=177.368 tf=0.63 lr=2.44141e-07
Epoch 186/400 train_mse_scaled=0.037031 val_mae=115.544 val_rmse=155.524 test_mae=133.306 test_rmse=177.369 tf=0.63 lr=2.44141e-07
Epoch 187/400 train_mse_scaled=0.039448 val_mae=115.522 val_rmse=155.490 test_mae=133.251 test_rmse=177.303 tf=0.63 lr=2.44141e-07
Epoch 188/400 train_mse_scaled=0.039539 val_mae=115.596 val_rmse=155.540 test_mae=133.267 test_rmse=177.291 tf=0.62 lr=2.44141e-07
Epoch 189/400 train_mse_scaled=0.039230 val_mae=115.541 val_rmse=155.476 test_mae=133.237 test_rmse=177.245 tf=0.62 lr=2.44141e-07
Epoch 190/400 train_mse_scaled=0.041200 val_mae=115.570 val_rmse=155.411 test_mae=133.225 test_rmse=177.135 tf=0.62 lr=2.44141e-07
Epoch 191/400 train_mse_scaled=0.038589 val_mae=115.530 val_rmse=155.398 test_mae=133.201 test_rmse=177.136 tf=0.62 lr=2.44141e-07
Epoch 192/400 train_mse_scaled=0.037878 val_mae=115.480 val_rmse=155.403 test_mae=133.150 test_rmse=177.138 tf=0.62 lr=2.44141e-07
Epoch 193/400 train_mse_scaled=0.038312 val_mae=115.457 val_rmse=155.409 test_mae=133.130 test_rmse=177.143 tf=0.61 lr=2.44141e-07
Epoch 194/400 train_mse_scaled=0.040013 val_mae=115.423 val_rmse=155.362 test_mae=133.094 test_rmse=177.096 tf=0.61 lr=2.44141e-07
Epoch 195/400 train_mse_scaled=0.039902 val_mae=115.440 val_rmse=155.377 test_mae=133.102 test_rmse=177.101 tf=0.61 lr=2.44141e-07
Epoch 196/400 train_mse_scaled=0.040503 val_mae=115.468 val_rmse=155.402 test_mae=133.076 test_rmse=177.076 tf=0.61 lr=2.44141e-07
Epoch 197/400 train_mse_scaled=0.039601 val_mae=115.460 val_rmse=155.380 test_mae=133.045 test_rmse=177.036 tf=0.61 lr=2.44141e-07
Epoch 198/400 train_mse_scaled=0.040032 val_mae=115.451 val_rmse=155.385 test_mae=132.996 test_rmse=177.003 tf=0.60 lr=2.44141e-07
Epoch 199/400 train_mse_scaled=0.042209 val_mae=115.478 val_rmse=155.376 test_mae=132.997 test_rmse=176.968 tf=0.60 lr=1.2207e-07
Epoch 200/400 train_mse_scaled=0.042967 val_mae=115.502 val_rmse=155.368 test_mae=133.002 test_rmse=176.938 tf=0.60 lr=1.2207e-07
Epoch 201/400 train_mse_scaled=0.040742 val_mae=115.485 val_rmse=155.350 test_mae=132.959 test_rmse=176.896 tf=0.60 lr=1.2207e-07
Epoch 202/400 train_mse_scaled=0.039600 val_mae=115.474 val_rmse=155.347 test_mae=132.954 test_rmse=176.899 tf=0.60 lr=1.2207e-07
Epoch 203/400 train_mse_scaled=0.040437 val_mae=115.455 val_rmse=155.333 test_mae=132.942 test_rmse=176.892 tf=0.59 lr=6.10352e-08
Epoch 204/400 train_mse_scaled=0.038732 val_mae=115.440 val_rmse=155.321 test_mae=132.924 test_rmse=176.877 tf=0.59 lr=6.10352e-08
Epoch 205/400 train_mse_scaled=0.043312 val_mae=115.452 val_rmse=155.312 test_mae=132.921 test_rmse=176.852 tf=0.59 lr=6.10352e-08
Epoch 206/400 train_mse_scaled=0.041519 val_mae=115.447 val_rmse=155.297 test_mae=132.920 test_rmse=176.842 tf=0.59 lr=6.10352e-08
Epoch 207/400 train_mse_scaled=0.040470 val_mae=115.453 val_rmse=155.296 test_mae=132.918 test_rmse=176.833 tf=0.59 lr=6.10352e-08
Epoch 208/400 train_mse_scaled=0.041565 val_mae=115.450 val_rmse=155.295 test_mae=132.914 test_rmse=176.829 tf=0.58 lr=6.10352e-08
Epoch 209/400 train_mse_scaled=0.040450 val_mae=115.440 val_rmse=155.283 test_mae=132.909 test_rmse=176.822 tf=0.58 lr=6.10352e-08
Epoch 210/400 train_mse_scaled=0.041763 val_mae=115.431 val_rmse=155.281 test_mae=132.902 test_rmse=176.822 tf=0.58 lr=6.10352e-08
Epoch 211/400 train_mse_scaled=0.043526 val_mae=115.459 val_rmse=155.274 test_mae=132.912 test_rmse=176.795 tf=0.58 lr=6.10352e-08
Epoch 212/400 train_mse_scaled=0.043248 val_mae=115.479 val_rmse=155.280 test_mae=132.912 test_rmse=176.781 tf=0.58 lr=6.10352e-08
Epoch 213/400 train_mse_scaled=0.041903 val_mae=115.497 val_rmse=155.297 test_mae=132.908 test_rmse=176.777 tf=0.57 lr=6.10352e-08
Epoch 214/400 train_mse_scaled=0.043498 val_mae=115.489 val_rmse=155.276 test_mae=132.899 test_rmse=176.754 tf=0.57 lr=6.10352e-08
Epoch 215/400 train_mse_scaled=0.041140 val_mae=115.460 val_rmse=155.254 test_mae=132.881 test_rmse=176.742 tf=0.57 lr=6.10352e-08
Epoch 216/400 train_mse_scaled=0.041996 val_mae=115.460 val_rmse=155.251 test_mae=132.862 test_rmse=176.720 tf=0.57 lr=6.10352e-08
Epoch 217/400 train_mse_scaled=0.042301 val_mae=115.456 val_rmse=155.253 test_mae=132.854 test_rmse=176.717 tf=0.57 lr=6.10352e-08
Epoch 218/400 train_mse_scaled=0.043802 val_mae=115.465 val_rmse=155.250 test_mae=132.848 test_rmse=176.700 tf=0.56 lr=6.10352e-08
Epoch 219/400 train_mse_scaled=0.040659 val_mae=115.434 val_rmse=155.236 test_mae=132.820 test_rmse=176.687 tf=0.56 lr=6.10352e-08
Epoch 220/400 train_mse_scaled=0.042940 val_mae=115.426 val_rmse=155.223 test_mae=132.807 test_rmse=176.669 tf=0.56 lr=6.10352e-08
Epoch 221/400 train_mse_scaled=0.042781 val_mae=115.435 val_rmse=155.226 test_mae=132.810 test_rmse=176.664 tf=0.56 lr=6.10352e-08
Epoch 222/400 train_mse_scaled=0.042474 val_mae=115.440 val_rmse=155.222 test_mae=132.813 test_rmse=176.656 tf=0.56 lr=6.10352e-08
Epoch 223/400 train_mse_scaled=0.044109 val_mae=115.455 val_rmse=155.218 test_mae=132.811 test_rmse=176.634 tf=0.55 lr=6.10352e-08
Epoch 224/400 train_mse_scaled=0.045103 val_mae=115.461 val_rmse=155.215 test_mae=132.808 test_rmse=176.620 tf=0.55 lr=6.10352e-08
Epoch 225/400 train_mse_scaled=0.044774 val_mae=115.482 val_rmse=155.206 test_mae=132.802 test_rmse=176.583 tf=0.55 lr=6.10352e-08
Epoch 226/400 train_mse_scaled=0.043052 val_mae=115.470 val_rmse=155.193 test_mae=132.787 test_rmse=176.566 tf=0.55 lr=6.10352e-08
Epoch 227/400 train_mse_scaled=0.045062 val_mae=115.478 val_rmse=155.187 test_mae=132.781 test_rmse=176.543 tf=0.55 lr=6.10352e-08
Epoch 228/400 train_mse_scaled=0.045578 val_mae=115.483 val_rmse=155.183 test_mae=132.778 test_rmse=176.532 tf=0.54 lr=6.10352e-08
Epoch 229/400 train_mse_scaled=0.045394 val_mae=115.477 val_rmse=155.172 test_mae=132.775 test_rmse=176.520 tf=0.54 lr=6.10352e-08
Epoch 230/400 train_mse_scaled=0.045945 val_mae=115.481 val_rmse=155.169 test_mae=132.769 test_rmse=176.507 tf=0.54 lr=6.10352e-08
Epoch 231/400 train_mse_scaled=0.045742 val_mae=115.482 val_rmse=155.160 test_mae=132.758 test_rmse=176.487 tf=0.54 lr=6.10352e-08
Epoch 232/400 train_mse_scaled=0.044648 val_mae=115.475 val_rmse=155.142 test_mae=132.750 test_rmse=176.463 tf=0.54 lr=6.10352e-08
Epoch 233/400 train_mse_scaled=0.045743 val_mae=115.485 val_rmse=155.139 test_mae=132.743 test_rmse=176.444 tf=0.53 lr=6.10352e-08
Epoch 234/400 train_mse_scaled=0.042965 val_mae=115.462 val_rmse=155.126 test_mae=132.729 test_rmse=176.438 tf=0.53 lr=6.10352e-08
Epoch 235/400 train_mse_scaled=0.045230 val_mae=115.467 val_rmse=155.123 test_mae=132.720 test_rmse=176.420 tf=0.53 lr=6.10352e-08
Epoch 236/400 train_mse_scaled=0.046987 val_mae=115.481 val_rmse=155.122 test_mae=132.720 test_rmse=176.404 tf=0.53 lr=6.10352e-08
Epoch 237/400 train_mse_scaled=0.044500 val_mae=115.466 val_rmse=155.118 test_mae=132.701 test_rmse=176.394 tf=0.53 lr=6.10352e-08
Epoch 238/400 train_mse_scaled=0.044629 val_mae=115.443 val_rmse=155.098 test_mae=132.686 test_rmse=176.380 tf=0.52 lr=6.10352e-08
Epoch 239/400 train_mse_scaled=0.046629 val_mae=115.430 val_rmse=155.077 test_mae=132.670 test_rmse=176.355 tf=0.52 lr=6.10352e-08
Epoch 240/400 train_mse_scaled=0.046489 val_mae=115.429 val_rmse=155.067 test_mae=132.658 test_rmse=176.332 tf=0.52 lr=6.10352e-08
Epoch 241/400 train_mse_scaled=0.048245 val_mae=115.431 val_rmse=155.054 test_mae=132.641 test_rmse=176.299 tf=0.52 lr=6.10352e-08
Epoch 242/400 train_mse_scaled=0.047573 val_mae=115.432 val_rmse=155.047 test_mae=132.627 test_rmse=176.278 tf=0.52 lr=6.10352e-08
Epoch 243/400 train_mse_scaled=0.049403 val_mae=115.451 val_rmse=155.044 test_mae=132.630 test_rmse=176.257 tf=0.51 lr=6.10352e-08
Epoch 244/400 train_mse_scaled=0.046347 val_mae=115.457 val_rmse=155.035 test_mae=132.627 test_rmse=176.236 tf=0.51 lr=6.10352e-08
Epoch 245/400 train_mse_scaled=0.046420 val_mae=115.473 val_rmse=155.047 test_mae=132.622 test_rmse=176.227 tf=0.51 lr=6.10352e-08
Epoch 246/400 train_mse_scaled=0.045209 val_mae=115.462 val_rmse=155.040 test_mae=132.612 test_rmse=176.218 tf=0.51 lr=6.10352e-08
Epoch 247/400 train_mse_scaled=0.046908 val_mae=115.455 val_rmse=155.036 test_mae=132.595 test_rmse=176.206 tf=0.51 lr=6.10352e-08
Epoch 248/400 train_mse_scaled=0.047079 val_mae=115.452 val_rmse=155.039 test_mae=132.580 test_rmse=176.195 tf=0.50 lr=6.10352e-08
Epoch 249/400 train_mse_scaled=0.048476 val_mae=115.457 val_rmse=155.040 test_mae=132.579 test_rmse=176.189 tf=0.50 lr=3.05176e-08
Epoch 250/400 train_mse_scaled=0.047648 val_mae=115.457 val_rmse=155.035 test_mae=132.572 test_rmse=176.177 tf=0.50 lr=3.05176e-08
Epoch 251/400 train_mse_scaled=0.047343 val_mae=115.454 val_rmse=155.027 test_mae=132.566 test_rmse=176.166 tf=0.50 lr=3.05176e-08
Epoch 252/400 train_mse_scaled=0.050017 val_mae=115.456 val_rmse=155.024 test_mae=132.564 test_rmse=176.159 tf=0.50 lr=3.05176e-08
Epoch 253/400 train_mse_scaled=0.046864 val_mae=115.458 val_rmse=155.024 test_mae=132.564 test_rmse=176.156 tf=0.49 lr=1.52588e-08
Epoch 254/400 train_mse_scaled=0.049514 val_mae=115.462 val_rmse=155.024 test_mae=132.564 test_rmse=176.151 tf=0.49 lr=1.52588e-08
Epoch 255/400 train_mse_scaled=0.048519 val_mae=115.464 val_rmse=155.023 test_mae=132.562 test_rmse=176.146 tf=0.49 lr=1.52588e-08
Epoch 256/400 train_mse_scaled=0.048108 val_mae=115.463 val_rmse=155.020 test_mae=132.559 test_rmse=176.142 tf=0.49 lr=1.52588e-08
Epoch 257/400 train_mse_scaled=0.047611 val_mae=115.462 val_rmse=155.019 test_mae=132.556 test_rmse=176.138 tf=0.49 lr=1.52588e-08
Epoch 258/400 train_mse_scaled=0.051448 val_mae=115.466 val_rmse=155.018 test_mae=132.555 test_rmse=176.132 tf=0.48 lr=1.52588e-08
Epoch 259/400 train_mse_scaled=0.049249 val_mae=115.469 val_rmse=155.019 test_mae=132.555 test_rmse=176.129 tf=0.48 lr=1.52588e-08
Epoch 260/400 train_mse_scaled=0.049323 val_mae=115.469 val_rmse=155.016 test_mae=132.551 test_rmse=176.122 tf=0.48 lr=1.52588e-08
Epoch 261/400 train_mse_scaled=0.050445 val_mae=115.473 val_rmse=155.015 test_mae=132.551 test_rmse=176.116 tf=0.48 lr=1.52588e-08
Epoch 262/400 train_mse_scaled=0.050109 val_mae=115.476 val_rmse=155.015 test_mae=132.552 test_rmse=176.114 tf=0.48 lr=1.52588e-08
Epoch 263/400 train_mse_scaled=0.048231 val_mae=115.479 val_rmse=155.013 test_mae=132.551 test_rmse=176.108 tf=0.47 lr=1.52588e-08
Epoch 264/400 train_mse_scaled=0.049916 val_mae=115.480 val_rmse=155.013 test_mae=132.549 test_rmse=176.104 tf=0.47 lr=1.52588e-08
Epoch 265/400 train_mse_scaled=0.051908 val_mae=115.487 val_rmse=155.014 test_mae=132.549 test_rmse=176.098 tf=0.47 lr=1.52588e-08
Epoch 266/400 train_mse_scaled=0.049806 val_mae=115.486 val_rmse=155.010 test_mae=132.548 test_rmse=176.092 tf=0.47 lr=1.52588e-08
Epoch 267/400 train_mse_scaled=0.052203 val_mae=115.489 val_rmse=155.008 test_mae=132.547 test_rmse=176.085 tf=0.47 lr=1.52588e-08
Epoch 268/400 train_mse_scaled=0.049435 val_mae=115.493 val_rmse=155.006 test_mae=132.546 test_rmse=176.080 tf=0.46 lr=1.52588e-08
Epoch 269/400 train_mse_scaled=0.050266 val_mae=115.492 val_rmse=155.006 test_mae=132.544 test_rmse=176.076 tf=0.46 lr=1.52588e-08
Epoch 270/400 train_mse_scaled=0.050532 val_mae=115.497 val_rmse=155.003 test_mae=132.543 test_rmse=176.070 tf=0.46 lr=1.52588e-08
Epoch 271/400 train_mse_scaled=0.052609 val_mae=115.500 val_rmse=155.000 test_mae=132.542 test_rmse=176.061 tf=0.46 lr=1.52588e-08
Epoch 272/400 train_mse_scaled=0.051516 val_mae=115.506 val_rmse=154.999 test_mae=132.542 test_rmse=176.054 tf=0.46 lr=1.52588e-08
Epoch 273/400 train_mse_scaled=0.050595 val_mae=115.505 val_rmse=154.998 test_mae=132.537 test_rmse=176.049 tf=0.45 lr=1.52588e-08
Epoch 274/400 train_mse_scaled=0.052665 val_mae=115.511 val_rmse=154.995 test_mae=132.538 test_rmse=176.041 tf=0.45 lr=1.52588e-08
Epoch 275/400 train_mse_scaled=0.050378 val_mae=115.513 val_rmse=154.991 test_mae=132.536 test_rmse=176.032 tf=0.45 lr=1.52588e-08
Epoch 276/400 train_mse_scaled=0.051571 val_mae=115.516 val_rmse=154.988 test_mae=132.536 test_rmse=176.026 tf=0.45 lr=1.52588e-08
Epoch 277/400 train_mse_scaled=0.051466 val_mae=115.514 val_rmse=154.984 test_mae=132.531 test_rmse=176.019 tf=0.45 lr=1.52588e-08
Epoch 278/400 train_mse_scaled=0.053512 val_mae=115.520 val_rmse=154.985 test_mae=132.530 test_rmse=176.013 tf=0.44 lr=1.52588e-08
Epoch 279/400 train_mse_scaled=0.051123 val_mae=115.525 val_rmse=154.984 test_mae=132.530 test_rmse=176.007 tf=0.44 lr=1.52588e-08
Epoch 280/400 train_mse_scaled=0.052939 val_mae=115.529 val_rmse=154.983 test_mae=132.530 test_rmse=176.001 tf=0.44 lr=1.52588e-08
Epoch 281/400 train_mse_scaled=0.051889 val_mae=115.532 val_rmse=154.983 test_mae=132.529 test_rmse=175.996 tf=0.44 lr=1.52588e-08
Epoch 282/400 train_mse_scaled=0.055149 val_mae=115.535 val_rmse=154.978 test_mae=132.527 test_rmse=175.986 tf=0.44 lr=1.52588e-08
Epoch 283/400 train_mse_scaled=0.050350 val_mae=115.538 val_rmse=154.979 test_mae=132.526 test_rmse=175.982 tf=0.43 lr=1.52588e-08
Epoch 284/400 train_mse_scaled=0.053190 val_mae=115.541 val_rmse=154.978 test_mae=132.525 test_rmse=175.976 tf=0.43 lr=1.52588e-08
Epoch 285/400 train_mse_scaled=0.054281 val_mae=115.549 val_rmse=154.978 test_mae=132.526 test_rmse=175.969 tf=0.43 lr=1.52588e-08
Epoch 286/400 train_mse_scaled=0.054381 val_mae=115.552 val_rmse=154.977 test_mae=132.523 test_rmse=175.961 tf=0.43 lr=1.52588e-08
Epoch 287/400 train_mse_scaled=0.053049 val_mae=115.555 val_rmse=154.972 test_mae=132.522 test_rmse=175.951 tf=0.43 lr=1.52588e-08
Epoch 288/400 train_mse_scaled=0.053807 val_mae=115.567 val_rmse=154.974 test_mae=132.527 test_rmse=175.946 tf=0.42 lr=1.52588e-08
Epoch 289/400 train_mse_scaled=0.053950 val_mae=115.571 val_rmse=154.973 test_mae=132.527 test_rmse=175.941 tf=0.42 lr=1.52588e-08
Epoch 290/400 train_mse_scaled=0.054434 val_mae=115.576 val_rmse=154.973 test_mae=132.527 test_rmse=175.935 tf=0.42 lr=1.52588e-08
Epoch 291/400 train_mse_scaled=0.052575 val_mae=115.582 val_rmse=154.975 test_mae=132.527 test_rmse=175.931 tf=0.42 lr=1.52588e-08
Epoch 292/400 train_mse_scaled=0.053343 val_mae=115.583 val_rmse=154.975 test_mae=132.525 test_rmse=175.927 tf=0.42 lr=1.52588e-08
Epoch 293/400 train_mse_scaled=0.056872 val_mae=115.588 val_rmse=154.972 test_mae=132.522 test_rmse=175.916 tf=0.41 lr=1.52588e-08
Epoch 294/400 train_mse_scaled=0.054924 val_mae=115.592 val_rmse=154.967 test_mae=132.521 test_rmse=175.905 tf=0.41 lr=1.52588e-08
Epoch 295/400 train_mse_scaled=0.057463 val_mae=115.602 val_rmse=154.968 test_mae=132.523 test_rmse=175.897 tf=0.41 lr=1.52588e-08
Epoch 296/400 train_mse_scaled=0.055698 val_mae=115.610 val_rmse=154.968 test_mae=132.521 test_rmse=175.888 tf=0.41 lr=1.52588e-08
Epoch 297/400 train_mse_scaled=0.053845 val_mae=115.613 val_rmse=154.970 test_mae=132.520 test_rmse=175.885 tf=0.41 lr=1.52588e-08
Epoch 298/400 train_mse_scaled=0.055754 val_mae=115.617 val_rmse=154.968 test_mae=132.518 test_rmse=175.876 tf=0.40 lr=1.52588e-08
Epoch 299/400 train_mse_scaled=0.056382 val_mae=115.623 val_rmse=154.970 test_mae=132.518 test_rmse=175.870 tf=0.40 lr=1.52588e-08
Epoch 300/400 train_mse_scaled=0.055695 val_mae=115.632 val_rmse=154.972 test_mae=132.520 test_rmse=175.866 tf=0.40 lr=1.52588e-08
Epoch 301/400 train_mse_scaled=0.056059 val_mae=115.636 val_rmse=154.972 test_mae=132.516 test_rmse=175.858 tf=0.40 lr=1.52588e-08
Epoch 302/400 train_mse_scaled=0.055842 val_mae=115.641 val_rmse=154.971 test_mae=132.515 test_rmse=175.851 tf=0.39 lr=1.52588e-08
Epoch 303/400 train_mse_scaled=0.055622 val_mae=115.644 val_rmse=154.971 test_mae=132.514 test_rmse=175.845 tf=0.39 lr=1.52588e-08
Epoch 304/400 train_mse_scaled=0.055116 val_mae=115.649 val_rmse=154.971 test_mae=132.513 test_rmse=175.840 tf=0.39 lr=1.52588e-08
Epoch 305/400 train_mse_scaled=0.053070 val_mae=115.647 val_rmse=154.968 test_mae=132.510 test_rmse=175.834 tf=0.39 lr=1.52588e-08
Epoch 306/400 train_mse_scaled=0.059086 val_mae=115.651 val_rmse=154.964 test_mae=132.508 test_rmse=175.823 tf=0.39 lr=1.52588e-08
Epoch 307/400 train_mse_scaled=0.057386 val_mae=115.659 val_rmse=154.963 test_mae=132.509 test_rmse=175.816 tf=0.38 lr=1.52588e-08
Epoch 308/400 train_mse_scaled=0.057990 val_mae=115.665 val_rmse=154.964 test_mae=132.508 test_rmse=175.809 tf=0.38 lr=1.52588e-08
Epoch 309/400 train_mse_scaled=0.059108 val_mae=115.671 val_rmse=154.961 test_mae=132.508 test_rmse=175.799 tf=0.38 lr=1.52588e-08
Epoch 310/400 train_mse_scaled=0.059792 val_mae=115.680 val_rmse=154.964 test_mae=132.508 test_rmse=175.792 tf=0.38 lr=1.52588e-08
Epoch 311/400 train_mse_scaled=0.057849 val_mae=115.684 val_rmse=154.957 test_mae=132.509 test_rmse=175.782 tf=0.38 lr=1.52588e-08
Epoch 312/400 train_mse_scaled=0.056953 val_mae=115.688 val_rmse=154.959 test_mae=132.507 test_rmse=175.776 tf=0.37 lr=1.52588e-08
Epoch 313/400 train_mse_scaled=0.057344 val_mae=115.693 val_rmse=154.960 test_mae=132.506 test_rmse=175.771 tf=0.37 lr=1.52588e-08
Epoch 314/400 train_mse_scaled=0.060204 val_mae=115.698 val_rmse=154.960 test_mae=132.507 test_rmse=175.765 tf=0.37 lr=1.52588e-08
Epoch 315/400 train_mse_scaled=0.056531 val_mae=115.700 val_rmse=154.957 test_mae=132.505 test_rmse=175.758 tf=0.37 lr=1.52588e-08
Epoch 316/400 train_mse_scaled=0.056746 val_mae=115.704 val_rmse=154.956 test_mae=132.503 test_rmse=175.750 tf=0.37 lr=1.52588e-08
Epoch 317/400 train_mse_scaled=0.058551 val_mae=115.709 val_rmse=154.953 test_mae=132.501 test_rmse=175.741 tf=0.36 lr=1.52588e-08
Epoch 318/400 train_mse_scaled=0.059475 val_mae=115.714 val_rmse=154.953 test_mae=132.500 test_rmse=175.733 tf=0.36 lr=1.52588e-08
Epoch 319/400 train_mse_scaled=0.059026 val_mae=115.720 val_rmse=154.950 test_mae=132.499 test_rmse=175.724 tf=0.36 lr=1.52588e-08
Epoch 320/400 train_mse_scaled=0.061829 val_mae=115.727 val_rmse=154.948 test_mae=132.500 test_rmse=175.714 tf=0.36 lr=1.52588e-08
Epoch 321/400 train_mse_scaled=0.057049 val_mae=115.730 val_rmse=154.949 test_mae=132.498 test_rmse=175.710 tf=0.36 lr=1.52588e-08
Epoch 322/400 train_mse_scaled=0.059371 val_mae=115.736 val_rmse=154.949 test_mae=132.497 test_rmse=175.703 tf=0.35 lr=1.52588e-08
Epoch 323/400 train_mse_scaled=0.059590 val_mae=115.745 val_rmse=154.952 test_mae=132.499 test_rmse=175.698 tf=0.35 lr=1.52588e-08
Epoch 324/400 train_mse_scaled=0.057775 val_mae=115.752 val_rmse=154.952 test_mae=132.500 test_rmse=175.691 tf=0.35 lr=1.52588e-08
Epoch 325/400 train_mse_scaled=0.062723 val_mae=115.756 val_rmse=154.950 test_mae=132.499 test_rmse=175.683 tf=0.35 lr=1.52588e-08
Epoch 326/400 train_mse_scaled=0.059283 val_mae=115.760 val_rmse=154.948 test_mae=132.498 test_rmse=175.675 tf=0.35 lr=1.52588e-08
Epoch 327/400 train_mse_scaled=0.058529 val_mae=115.761 val_rmse=154.945 test_mae=132.495 test_rmse=175.668 tf=0.34 lr=1.52588e-08
Epoch 328/400 train_mse_scaled=0.060222 val_mae=115.767 val_rmse=154.944 test_mae=132.495 test_rmse=175.660 tf=0.34 lr=1.52588e-08
Epoch 329/400 train_mse_scaled=0.059166 val_mae=115.770 val_rmse=154.942 test_mae=132.495 test_rmse=175.653 tf=0.34 lr=1.52588e-08
Epoch 330/400 train_mse_scaled=0.061392 val_mae=115.778 val_rmse=154.946 test_mae=132.494 test_rmse=175.648 tf=0.34 lr=1.52588e-08
Epoch 331/400 train_mse_scaled=0.059455 val_mae=115.784 val_rmse=154.947 test_mae=132.494 test_rmse=175.642 tf=0.34 lr=1.52588e-08
Epoch 332/400 train_mse_scaled=0.060760 val_mae=115.788 val_rmse=154.945 test_mae=132.493 test_rmse=175.635 tf=0.33 lr=1.52588e-08
Epoch 333/400 train_mse_scaled=0.060064 val_mae=115.794 val_rmse=154.945 test_mae=132.492 test_rmse=175.627 tf=0.33 lr=1.52588e-08
Epoch 334/400 train_mse_scaled=0.063179 val_mae=115.800 val_rmse=154.947 test_mae=132.488 test_rmse=175.619 tf=0.33 lr=1.52588e-08
Epoch 335/400 train_mse_scaled=0.062451 val_mae=115.810 val_rmse=154.946 test_mae=132.489 test_rmse=175.609 tf=0.33 lr=1.52588e-08
Epoch 336/400 train_mse_scaled=0.061965 val_mae=115.817 val_rmse=154.946 test_mae=132.489 test_rmse=175.602 tf=0.33 lr=1.52588e-08
